timestamp,open,high,low,close,volume
2019-08-01 10:13:00+00:00,214.5,214.5,214.5,214.5,100
2019-08-01 10:14:00+00:00,,,,,0
2019-08-01 10:15:00+00:00,,,,,0
2019-08-01 10:16:00+00:00,214.65,214.65,214.65,214.65,30
2019-08-01 10:17:00+00:00,,,,,0
2019-08-01 10:18:00+00:00,,,,,0
2019-08-01 10:19:00+00:00,,,,,0
2019-08-01 10:20:00+00:00,214.54,214.54,214.5,214.5,300
2019-08-01 10:21:00+00:00,,,,,0
2019-08-01 10:22:00+00:00,214.68,214.68,214.5,214.5,943
2019-08-01 10:23:00+00:00,,,,,0
2019-08-01 10:24:00+00:00,,,,,0
2019-08-01 10:25:00+00:00,,,,,0
2019-08-01 10:26:00+00:00,,,,,0
2019-08-01 10:27:00+00:00,,,,,0
2019-08-01 10:28:00+00:00,,,,,0
2019-08-01 10:29:00+00:00,,,,,0
2019-08-01 10:30:00+00:00,,,,,0
2019-08-01 10:31:00+00:00,,,,,0
2019-08-01 10:32:00+00:00,,,,,0
2019-08-01 10:33:00+00:00,,,,,0
2019-08-01 10:34:00+00:00,,,,,0
2019-08-01 10:35:00+00:00,,,,,0
2019-08-01 10:36:00+00:00,214.7,214.7,214.7,214.7,8
2019-08-01 10:37:00+00:00,,,,,0
2019-08-01 10:38:00+00:00,,,,,0
2019-08-01 10:39:00+00:00,,,,,0
2019-08-01 10:40:00+00:00,214.71,214.71,214.7,214.7,362
2019-08-01 10:41:00+00:00,,,,,0
2019-08-01 10:42:00+00:00,214.69,214.69,214.69,214.69,50
2019-08-01 10:43:00+00:00,214.75,214.75,214.75,214.75,50
2019-08-01 10:44:00+00:00,,,,,0
2019-08-01 10:45:00+00:00,,,,,0
2019-08-01 10:46:00+00:00,,,,,0
2019-08-01 10:47:00+00:00,214.55,214.55,214.51,214.51,750
2019-08-01 10:48:00+00:00,214.45,214.45,214.45,214.45,25
2019-08-01 10:49:00+00:00,214.4,214.4,214.4,214.4,30
2019-08-01 10:50:00+00:00,,,,,0
2019-08-01 10:51:00+00:00,214.31,214.31,214.31,214.31,100
2019-08-01 10:52:00+00:00,,,,,0
2019-08-01 10:53:00+00:00,,,,,0
2019-08-01 10:54:00+00:00,,,,,0
2019-08-01 10:55:00+00:00,214.3,214.3,214.3,214.3,300
2019-08-01 10:56:00+00:00,,,,,0
2019-08-01 10:57:00+00:00,,,,,0
2019-08-01 10:58:00+00:00,214.44,214.44,214.44,214.44,30
2019-08-01 10:59:00+00:00,,,,,0
2019-08-01 11:00:00+00:00,214.4,214.4,214.26,214.26,46
2019-08-01 11:01:00+00:00,,,,,0
2019-08-01 11:02:00+00:00,214.5,214.5,214.5,214.5,5
2019-08-01 11:03:00+00:00,214.5,214.5,214.5,214.5,100
2019-08-01 11:04:00+00:00,,,,,0
2019-08-01 11:05:00+00:00,,,,,0
2019-08-01 11:06:00+00:00,,,,,0
2019-08-01 11:07:00+00:00,,,,,0
2019-08-01 11:08:00+00:00,,,,,0
2019-08-01 11:09:00+00:00,,,,,0
2019-08-01 11:10:00+00:00,,,,,0
2019-08-01 11:11:00+00:00,,,,,0
2019-08-01 11:12:00+00:00,,,,,0
2019-08-01 11:13:00+00:00,,,,,0
2019-08-01 11:14:00+00:00,214.29,214.29,214.2,214.2,229
2019-08-01 11:15:00+00:00,,,,,0
2019-08-01 11:16:00+00:00,214.34,214.34,214.34,214.34,100
2019-08-01 11:17:00+00:00,214.16,214.3,214.16,214.3,255
2019-08-01 11:18:00+00:00,,,,,0
2019-08-01 11:19:00+00:00,,,,,0
2019-08-01 11:20:00+00:00,,,,,0
2019-08-01 11:21:00+00:00,214.5,214.5,214.5,214.5,50
2019-08-01 11:22:00+00:00,,,,,0
2019-08-01 11:23:00+00:00,,,,,0
2019-08-01 11:24:00+00:00,,,,,0
2019-08-01 11:25:00+00:00,214.15,214.15,214.15,214.15,50
2019-08-01 11:26:00+00:00,,,,,0
2019-08-01 11:27:00+00:00,,,,,0
2019-08-01 11:28:00+00:00,,,,,0
2019-08-01 11:29:00+00:00,,,,,0
2019-08-01 11:30:00+00:00,214.31,214.31,214.31,214.31,3
2019-08-01 11:31:00+00:00,,,,,0
2019-08-01 11:32:00+00:00,,,,,0
2019-08-01 11:33:00+00:00,214.5,214.58,214.5,214.58,951
2019-08-01 11:34:00+00:00,214.57,214.57,214.57,214.57,25
2019-08-01 11:35:00+00:00,214.51,214.51,214.5,214.5,721
2019-08-01 11:36:00+00:00,214.64,214.64,214.64,214.64,100
2019-08-01 11:37:00+00:00,214.64,214.73,214.64,214.73,99
2019-08-01 11:38:00+00:00,214.72,214.8,214.72,214.8,431
2019-08-01 11:39:00+00:00,214.71,214.71,214.71,214.71,100
2019-08-01 11:40:00+00:00,214.7,214.7,214.64,214.64,1141
2019-08-01 11:41:00+00:00,214.6,214.6,214.6,214.6,200
2019-08-01 11:42:00+00:00,214.62,214.62,214.62,214.62,5
2019-08-01 11:43:00+00:00,,,,,0
2019-08-01 11:44:00+00:00,214.34,214.34,214.34,214.34,180
2019-08-01 11:45:00+00:00,214.22,214.22,214.22,214.22,40
2019-08-01 11:46:00+00:00,214.34,214.47,214.34,214.47,201
2019-08-01 11:47:00+00:00,214.49,214.49,214.49,214.49,16
2019-08-01 11:48:00+00:00,214.46,214.46,214.45,214.45,101
2019-08-01 11:49:00+00:00,214.45,214.45,214.44,214.44,25
2019-08-01 11:50:00+00:00,214.25,214.25,214.25,214.25,79
2019-08-01 11:51:00+00:00,,,,,0
2019-08-01 11:52:00+00:00,,,,,0
2019-08-01 11:53:00+00:00,,,,,0
2019-08-01 11:54:00+00:00,,,,,0
2019-08-01 11:55:00+00:00,,,,,0
2019-08-01 11:56:00+00:00,,,,,0
2019-08-01 11:57:00+00:00,214.48,214.48,214.48,214.48,10
2019-08-01 11:58:00+00:00,,,,,0
2019-08-01 11:59:00+00:00,,,,,0
2019-08-01 12:00:00+00:00,214.57,214.59,214.57,214.59,200
2019-08-01 12:01:00+00:00,214.5,214.5,214.46,214.46,475
2019-08-01 12:02:00+00:00,214.44,214.46,214.41,214.41,216
2019-08-01 12:03:00+00:00,214.4,214.5,214.37,214.48,555
2019-08-01 12:04:00+00:00,214.48,214.48,214.46,214.46,259
2019-08-01 12:05:00+00:00,214.5,214.6,214.5,214.6,2391
2019-08-01 12:06:00+00:00,214.65,214.65,214.65,214.65,5
2019-08-01 12:07:00+00:00,214.6,214.6,214.33,214.33,500
2019-08-01 12:08:00+00:00,214.33,214.33,214.3,214.3,4339
2019-08-01 12:09:00+00:00,214.29,214.3,214.25,214.25,871
2019-08-01 12:10:00+00:00,214.36,214.36,214.36,214.36,10
2019-08-01 12:11:00+00:00,214.29,214.29,214.29,214.29,15
2019-08-01 12:12:00+00:00,214.37,214.37,214.37,214.37,200
2019-08-01 12:13:00+00:00,214.45,214.45,214.34,214.34,321
2019-08-01 12:14:00+00:00,214.38,214.38,214.33,214.33,130
2019-08-01 12:15:00+00:00,214.3,214.3,214.25,214.25,45
2019-08-01 12:16:00+00:00,214.27,214.27,214.26,214.26,1001
2019-08-01 12:17:00+00:00,214.27,214.27,214.27,214.27,139
2019-08-01 12:18:00+00:00,,,,,0
2019-08-01 12:19:00+00:00,,,,,0
2019-08-01 12:20:00+00:00,,,,,0
2019-08-01 12:21:00+00:00,,,,,0
2019-08-01 12:22:00+00:00,214.22,214.22,214.22,214.22,163
2019-08-01 12:23:00+00:00,214.2,214.2,214.2,214.2,100
2019-08-01 12:24:00+00:00,214.21,214.21,214.21,214.21,200
2019-08-01 12:25:00+00:00,,,,,0
2019-08-01 12:26:00+00:00,214.22,214.22,214.22,214.22,100
2019-08-01 12:27:00+00:00,214.17,214.17,214.15,214.15,2000
2019-08-01 12:28:00+00:00,214.11,214.11,214.11,214.11,322
2019-08-01 12:29:00+00:00,,,,,0
2019-08-01 12:30:00+00:00,214.2,214.2,214.2,214.2,620
2019-08-01 12:31:00+00:00,214.2,214.27,214.2,214.27,75
2019-08-01 12:32:00+00:00,214.27,214.27,214.24,214.24,1661
2019-08-01 12:33:00+00:00,214.2,214.2,214.2,214.2,500
2019-08-01 12:34:00+00:00,214.15,214.2,214.15,214.2,718
2019-08-01 12:35:00+00:00,214.25,214.39,214.25,214.38,1320
2019-08-01 12:36:00+00:00,,,,,0
2019-08-01 12:37:00+00:00,,,,,0
2019-08-01 12:38:00+00:00,,,,,0
2019-08-01 12:39:00+00:00,214.35,214.35,214.35,214.35,112
2019-08-01 12:40:00+00:00,,,,,0
2019-08-01 12:41:00+00:00,214.3,214.3,214.3,214.3,2
2019-08-01 12:42:00+00:00,214.35,214.37,214.35,214.37,200
2019-08-01 12:43:00+00:00,,,,,0
2019-08-01 12:44:00+00:00,214.44,214.44,214.44,214.44,25
2019-08-01 12:45:00+00:00,214.45,214.45,214.45,214.45,25
2019-08-01 12:46:00+00:00,214.4,214.4,214.4,214.4,35
2019-08-01 12:47:00+00:00,214.45,214.45,214.45,214.45,781
2019-08-01 12:48:00+00:00,,,,,0
2019-08-01 12:49:00+00:00,214.3,214.3,214.15,214.15,810
2019-08-01 12:50:00+00:00,214.18,214.2,214.16,214.2,368
2019-08-01 12:51:00+00:00,,,,,0
2019-08-01 12:52:00+00:00,,,,,0
2019-08-01 12:53:00+00:00,,,,,0
2019-08-01 12:54:00+00:00,214.28,214.3,214.28,214.3,170
2019-08-01 12:55:00+00:00,214.29,214.32,214.29,214.32,232
2019-08-01 12:56:00+00:00,214.32,214.33,214.32,214.33,300
2019-08-01 12:57:00+00:00,214.32,214.33,214.32,214.33,1500
2019-08-01 12:58:00+00:00,214.33,214.33,214.32,214.32,535
2019-08-01 12:59:00+00:00,214.32,214.32,214.32,214.32,350
2019-08-01 13:00:00+00:00,214.32,214.32,214.32,214.32,2650
2019-08-01 13:01:00+00:00,214.37,214.37,214.37,214.37,96
2019-08-01 13:02:00+00:00,214.4,214.4,214.4,214.4,550
2019-08-01 13:03:00+00:00,214.34,214.35,214.34,214.35,70
2019-08-01 13:04:00+00:00,214.34,214.4,214.3,214.3,2412
2019-08-01 13:05:00+00:00,214.25,214.25,214.15,214.15,2350
2019-08-01 13:06:00+00:00,214.13,214.13,214.13,214.13,15
2019-08-01 13:07:00+00:00,214.13,214.32,214.13,214.15,794
2019-08-01 13:08:00+00:00,214.14,214.14,213.9,213.9,5573
2019-08-01 13:09:00+00:00,,,,,0
2019-08-01 13:10:00+00:00,213.95,213.97,213.95,213.97,201
2019-08-01 13:11:00+00:00,213.95,213.96,213.95,213.95,860
2019-08-01 13:12:00+00:00,213.9,213.94,213.7,213.7,3725
2019-08-01 13:13:00+00:00,213.7,213.8,213.67,213.79,504
2019-08-01 13:14:00+00:00,213.67,213.93,213.65,213.93,3886
2019-08-01 13:15:00+00:00,213.71,213.85,213.65,213.85,809
2019-08-01 13:16:00+00:00,213.8,213.8,213.74,213.8,804
2019-08-01 13:17:00+00:00,213.88,213.88,213.88,213.88,551
2019-08-01 13:18:00+00:00,213.97,214.0,213.9,213.9,484
2019-08-01 13:19:00+00:00,,,,,0
2019-08-01 13:20:00+00:00,213.9,213.91,213.9,213.91,12
2019-08-01 13:21:00+00:00,213.91,214.01,213.91,214.0,1917
2019-08-01 13:22:00+00:00,214.03,214.05,213.91,213.99,1740
2019-08-01 13:23:00+00:00,214.0,214.05,214.0,214.05,144
2019-08-01 13:24:00+00:00,213.94,213.99,213.94,213.99,327
2019-08-01 13:25:00+00:00,214.0,214.0,213.99,213.99,100
2019-08-01 13:26:00+00:00,214.02,214.05,214.02,214.05,453
2019-08-01 13:27:00+00:00,214.05,214.05,214.0,214.0,616
2019-08-01 13:28:00+00:00,213.95,213.95,213.82,213.82,111
2019-08-01 13:29:00+00:00,214.1,214.44,214.01,214.16,1878
2019-08-01 13:30:00+00:00,214.01,215.0,213.82,214.77,649700
2019-08-01 13:31:00+00:00,214.79,215.89,214.7,215.58,100539
2019-08-01 13:32:00+00:00,215.56,215.63,215.05,215.61,42961
2019-08-01 13:33:00+00:00,215.57,215.85,215.5,215.5,36959
2019-08-01 13:34:00+00:00,215.49,215.51,215.06,215.06,39211
2019-08-01 13:35:00+00:00,215.08,215.47,214.84,215.43,60445
2019-08-01 13:36:00+00:00,215.44,215.61,215.12,215.38,34674
2019-08-01 13:37:00+00:00,215.36,215.43,215.14,215.25,22075
2019-08-01 13:38:00+00:00,215.23,215.23,215.02,215.11,26344
2019-08-01 13:39:00+00:00,215.1,215.52,215.08,215.19,25614
2019-08-01 13:40:00+00:00,215.2,215.26,214.71,214.75,47573
2019-08-01 13:41:00+00:00,214.74,214.88,214.36,214.64,43461
2019-08-01 13:42:00+00:00,214.66,214.98,214.66,214.94,27905
2019-08-01 13:43:00+00:00,214.93,214.93,214.31,214.43,39548
2019-08-01 13:44:00+00:00,214.42,214.49,214.22,214.44,25681
2019-08-01 13:45:00+00:00,214.43,214.46,214.09,214.33,29688
2019-08-01 13:46:00+00:00,214.34,214.47,214.24,214.27,19925
2019-08-01 13:47:00+00:00,214.265,214.58,214.265,214.57,27176
2019-08-01 13:48:00+00:00,214.56,214.74,214.37,214.49,34503
2019-08-01 13:49:00+00:00,214.51,214.605,214.1,214.13,25295
2019-08-01 13:50:00+00:00,214.14,214.42,214.14,214.32,28444
2019-08-01 13:51:00+00:00,214.33,214.49,214.32,214.49,17127
2019-08-01 13:52:00+00:00,214.49,214.62,214.48,214.56,26311
2019-08-01 13:53:00+00:00,214.57,214.6,214.31,214.31,38686
2019-08-01 13:54:00+00:00,214.31,214.47,214.29,214.47,22245
2019-08-01 13:55:00+00:00,214.48,214.745,214.47,214.68,20978
2019-08-01 13:56:00+00:00,214.69,214.88,214.68,214.79,22625
2019-08-01 13:57:00+00:00,214.8,214.99,214.77,214.95,30841
2019-08-01 13:58:00+00:00,214.96,215.08,214.91,214.91,23751
2019-08-01 13:59:00+00:00,214.91,214.98,214.84,214.93,21599
2019-08-01 14:00:00+00:00,214.91,215.08,214.75,214.98,33852
2019-08-01 14:01:00+00:00,214.99,215.14,214.89,214.94,24591
2019-08-01 14:02:00+00:00,214.95,215.1,214.91,214.96,16107
2019-08-01 14:03:00+00:00,214.985,215.14,214.95,215.07,16086
2019-08-01 14:04:00+00:00,215.07,215.2,215.07,215.16,17593
2019-08-01 14:05:00+00:00,215.17,215.42,215.16,215.32,36927
2019-08-01 14:06:00+00:00,215.32,215.48,215.3,215.46,19786
2019-08-01 14:07:00+00:00,215.45,215.74,215.42,215.69,36291
2019-08-01 14:08:00+00:00,215.69,215.73,215.59,215.625,24367
2019-08-01 14:09:00+00:00,215.63,215.72,215.51,215.59,21997
2019-08-01 14:10:00+00:00,215.58,215.61,215.4,215.49,25705
2019-08-01 14:11:00+00:00,215.5,215.58,215.47,215.53,14486
2019-08-01 14:12:00+00:00,215.53,215.57,215.38,215.42,20728
2019-08-01 14:13:00+00:00,215.42,215.66,215.4,215.66,16567
2019-08-01 14:14:00+00:00,215.66,215.88,215.655,215.83,32451
2019-08-01 14:15:00+00:00,215.83,215.92,215.7,215.74,25097
2019-08-01 14:16:00+00:00,215.74,215.84,215.72,215.82,15511
2019-08-01 14:17:00+00:00,215.83,215.88,215.67,215.72,12014
2019-08-01 14:18:00+00:00,215.73,216.14,215.73,216.11,40402
2019-08-01 14:19:00+00:00,216.12,216.14,215.94,216.08,25228
2019-08-01 14:20:00+00:00,216.08,216.3,216.02,216.28,21437
2019-08-01 14:21:00+00:00,216.29,216.29,216.19,216.21,17863
2019-08-01 14:22:00+00:00,216.22,216.36,216.22,216.32,15560
2019-08-01 14:23:00+00:00,216.31,216.71,216.29,216.69,73552
2019-08-01 14:24:00+00:00,216.71,216.73,216.44,216.49,22389
2019-08-01 14:25:00+00:00,216.5,216.58,216.5,216.51,13100
2019-08-01 14:26:00+00:00,216.51,216.595,216.51,216.52,13382
2019-08-01 14:27:00+00:00,216.52,216.75,216.52,216.74,19417
2019-08-01 14:28:00+00:00,216.76,216.86,216.68,216.75,25303
2019-08-01 14:29:00+00:00,216.76,216.85,216.72,216.85,13495
2019-08-01 14:30:00+00:00,216.84,216.965,216.61,216.61,30190
2019-08-01 14:31:00+00:00,216.62,216.82,216.62,216.67,12884
2019-08-01 14:32:00+00:00,216.69,216.73,216.61,216.64,8451
2019-08-01 14:33:00+00:00,216.63,216.75,216.55,216.71,20192
2019-08-01 14:34:00+00:00,216.71,216.8,216.59,216.59,16595
2019-08-01 14:35:00+00:00,216.6,216.65,216.54,216.65,18561
2019-08-01 14:36:00+00:00,216.66,216.765,216.64,216.67,17685
2019-08-01 14:37:00+00:00,216.68,216.81,216.63,216.705,22398
2019-08-01 14:38:00+00:00,216.69,216.69,216.51,216.56,19616
2019-08-01 14:39:00+00:00,216.565,216.6,216.5,216.505,12687
2019-08-01 14:40:00+00:00,216.505,216.64,216.5,216.53,18241
2019-08-01 14:41:00+00:00,216.535,216.65,216.535,216.58,14695
2019-08-01 14:42:00+00:00,216.57,216.91,216.5,216.81,31132
2019-08-01 14:43:00+00:00,216.815,216.92,216.815,216.87,16116
2019-08-01 14:44:00+00:00,216.89,216.89,216.76,216.87,14838
2019-08-01 14:45:00+00:00,216.875,216.985,216.875,216.985,15075
2019-08-01 14:46:00+00:00,216.97,217.09,216.91,217.09,33319
2019-08-01 14:47:00+00:00,217.09,217.12,217.02,217.09,19938
2019-08-01 14:48:00+00:00,217.09,217.16,217.07,217.11,16167
2019-08-01 14:49:00+00:00,217.11,217.25,217.11,217.25,16784
2019-08-01 14:50:00+00:00,217.25,217.58,217.25,217.335,37049
2019-08-01 14:51:00+00:00,217.34,217.49,217.34,217.45,20897
2019-08-01 14:52:00+00:00,217.46,217.49,217.32,217.36,13290
2019-08-01 14:53:00+00:00,217.37,217.37,217.16,217.255,23319
2019-08-01 14:54:00+00:00,217.24,217.59,217.24,217.535,30508
2019-08-01 14:55:00+00:00,217.54,217.54,217.225,217.25,14832
2019-08-01 14:56:00+00:00,217.275,217.39,217.275,217.31,12525
2019-08-01 14:57:00+00:00,217.32,217.34,217.15,217.19,12747
2019-08-01 14:58:00+00:00,217.23,217.29,217.21,217.26,11693
2019-08-01 14:59:00+00:00,217.26,217.285,217.165,217.21,12193
2019-08-01 15:00:00+00:00,217.22,217.31,217.2,217.24,12866
2019-08-01 15:01:00+00:00,217.23,217.3,217.21,217.27,11991
2019-08-01 15:02:00+00:00,217.27,217.76,217.27,217.74,38009
2019-08-01 15:03:00+00:00,217.74,217.74,217.57,217.58,14560
2019-08-01 15:04:00+00:00,217.57,217.57,217.26,217.37,19396
2019-08-01 15:05:00+00:00,217.38,217.43,217.25,217.29,8216
2019-08-01 15:06:00+00:00,217.3,217.47,217.28,217.32,21063
2019-08-01 15:07:00+00:00,217.29,217.33,217.15,217.15,12059
2019-08-01 15:08:00+00:00,217.15,217.36,217.15,217.24,13186
2019-08-01 15:09:00+00:00,217.23,217.32,217.19,217.31,10706
2019-08-01 15:10:00+00:00,217.33,217.38,217.21,217.23,9275
2019-08-01 15:11:00+00:00,217.23,217.28,217.09,217.09,10262
2019-08-01 15:12:00+00:00,217.09,217.1,217.02,217.05,18337
2019-08-01 15:13:00+00:00,217.06,217.19,217.05,217.08,10465
2019-08-01 15:14:00+00:00,217.08,217.17,216.92,216.96,13901
2019-08-01 15:15:00+00:00,216.96,217.045,216.96,216.96,11116
2019-08-01 15:16:00+00:00,216.98,217.04,216.89,216.96,8612
2019-08-01 15:17:00+00:00,216.94,216.94,216.87,216.91,5349
2019-08-01 15:18:00+00:00,216.91,217.1,216.89,217.04,13123
2019-08-01 15:19:00+00:00,217.05,217.15,217.01,217.14,9136
2019-08-01 15:20:00+00:00,217.14,217.18,217.115,217.18,8734
2019-08-01 15:21:00+00:00,217.18,217.31,217.18,217.31,10725
2019-08-01 15:22:00+00:00,217.32,217.34,217.23,217.29,18448
2019-08-01 15:23:00+00:00,217.28,217.33,217.26,217.29,7002
2019-08-01 15:24:00+00:00,217.29,217.35,217.25,217.265,11134
2019-08-01 15:25:00+00:00,217.255,217.275,217.23,217.24,12134
2019-08-01 15:26:00+00:00,217.22,217.42,217.18,217.41,13215
2019-08-01 15:27:00+00:00,217.41,217.47,217.4,217.44,13165
2019-08-01 15:28:00+00:00,217.45,217.49,217.41,217.46,10867
2019-08-01 15:29:00+00:00,217.48,217.68,217.47,217.65,29544
2019-08-01 15:30:00+00:00,217.65,217.67,217.24,217.26,19475
2019-08-01 15:31:00+00:00,217.25,217.3,217.16,217.17,11119
2019-08-01 15:32:00+00:00,217.17,217.4,217.17,217.25,13335
2019-08-01 15:33:00+00:00,217.25,217.33,217.25,217.33,9236
2019-08-01 15:34:00+00:00,217.35,217.41,217.27,217.27,9634
2019-08-01 15:35:00+00:00,217.27,217.29,217.05,217.15,22257
2019-08-01 15:36:00+00:00,217.17,217.19,217.125,217.185,5173
2019-08-01 15:37:00+00:00,217.18,217.29,217.18,217.28,6809
2019-08-01 15:38:00+00:00,217.3,217.37,217.27,217.35,12398
2019-08-01 15:39:00+00:00,217.36,217.53,217.31,217.35,24054
2019-08-01 15:40:00+00:00,217.35,217.4,217.26,217.28,9231
2019-08-01 15:41:00+00:00,217.28,217.35,217.26,217.31,5856
2019-08-01 15:42:00+00:00,217.33,217.455,217.33,217.43,8579
2019-08-01 15:43:00+00:00,217.44,217.57,217.44,217.56,9049
2019-08-01 15:44:00+00:00,217.57,217.57,217.45,217.51,12805
2019-08-01 15:45:00+00:00,217.51,217.53,217.4,217.53,7493
2019-08-01 15:46:00+00:00,217.55,217.57,217.415,217.415,6752
2019-08-01 15:47:00+00:00,217.41,217.65,217.4,217.65,14568
2019-08-01 15:48:00+00:00,217.66,217.66,217.535,217.63,8212
2019-08-01 15:49:00+00:00,217.63,217.93,217.63,217.83,27195
2019-08-01 15:50:00+00:00,217.83,217.83,217.72,217.74,12566
2019-08-01 15:51:00+00:00,217.74,217.95,217.74,217.95,12716
2019-08-01 15:52:00+00:00,217.95,218.0,217.9,217.9,21860
2019-08-01 15:53:00+00:00,217.9,218.03,217.88,217.92,86877
2019-08-01 15:54:00+00:00,217.925,217.99,217.8,217.8,13418
2019-08-01 15:55:00+00:00,217.795,217.81,217.59,217.59,15801
2019-08-01 15:56:00+00:00,217.58,217.58,217.435,217.44,9176
2019-08-01 15:57:00+00:00,217.44,217.56,217.4,217.53,9189
2019-08-01 15:58:00+00:00,217.53,217.57,217.45,217.45,6769
2019-08-01 15:59:00+00:00,217.46,217.51,217.44,217.51,8365
2019-08-02 09:30:00+00:00,205.95,205.98,205.95,205.98,100
2019-08-02 09:31:00+00:00,,,,,0
2019-08-02 09:32:00+00:00,,,,,0
2019-08-02 09:33:00+00:00,,,,,0
2019-08-02 09:34:00+00:00,,,,,0
2019-08-02 09:35:00+00:00,,,,,0
2019-08-02 09:36:00+00:00,,,,,0
2019-08-02 09:37:00+00:00,,,,,0
2019-08-02 09:38:00+00:00,205.64,205.64,205.64,205.64,10
2019-08-02 09:39:00+00:00,205.72,205.72,205.55,205.55,1204
2019-08-02 09:40:00+00:00,,,,,0
2019-08-02 09:41:00+00:00,205.57,205.57,205.55,205.55,105
2019-08-02 09:42:00+00:00,205.56,205.85,205.56,205.85,201
2019-08-02 09:43:00+00:00,,,,,0
2019-08-02 09:44:00+00:00,205.83,205.85,205.83,205.85,50
2019-08-02 09:45:00+00:00,,,,,0
2019-08-02 09:46:00+00:00,205.6,205.6,205.6,205.6,132
2019-08-02 09:47:00+00:00,,,,,0
2019-08-02 09:48:00+00:00,,,,,0
2019-08-02 09:49:00+00:00,,,,,0
2019-08-02 09:50:00+00:00,,,,,0
2019-08-02 09:51:00+00:00,,,,,0
2019-08-02 09:52:00+00:00,,,,,0
2019-08-02 09:53:00+00:00,,,,,0
2019-08-02 09:54:00+00:00,,,,,0
2019-08-02 09:55:00+00:00,,,,,0
2019-08-02 09:56:00+00:00,205.75,205.75,205.75,205.75,30
2019-08-02 09:57:00+00:00,205.6,205.6,205.6,205.6,65
2019-08-02 09:58:00+00:00,205.6,205.6,205.6,205.6,130
2019-08-02 09:59:00+00:00,205.6,205.6,205.6,205.6,5
2019-08-02 10:00:00+00:00,,,,,0
2019-08-02 10:01:00+00:00,,,,,0
2019-08-02 10:02:00+00:00,205.61,205.79,205.55,205.79,610
2019-08-02 10:03:00+00:00,,,,,0
2019-08-02 10:04:00+00:00,,,,,0
2019-08-02 10:05:00+00:00,,,,,0
2019-08-02 10:06:00+00:00,205.79,205.8,205.7,205.7,419
2019-08-02 10:07:00+00:00,,,,,0
2019-08-02 10:08:00+00:00,205.98,205.98,205.98,205.98,22
2019-08-02 10:09:00+00:00,,,,,0
2019-08-02 10:10:00+00:00,205.75,205.75,205.75,205.75,5
2019-08-02 10:11:00+00:00,205.76,205.76,205.76,205.76,10
2019-08-02 10:12:00+00:00,205.98,206.0,205.98,206.0,10
2019-08-02 10:13:00+00:00,206.0,206.0,206.0,206.0,10
2019-08-02 10:14:00+00:00,206.0,206.0,206.0,206.0,11
2019-08-02 10:15:00+00:00,,,,,0
2019-08-02 10:16:00+00:00,,,,,0
2019-08-02 10:17:00+00:00,206.0,206.15,206.0,206.15,197
2019-08-02 10:18:00+00:00,206.19,206.19,206.19,206.19,100
2019-08-02 10:19:00+00:00,206.32,206.32,206.32,206.32,52
2019-08-02 10:20:00+00:00,,,,,0
